URL;LOKALIZACJA;NAGŁOWEK;CENA;CENA_M2;POWIERZCHNIA;POKOJE;PIĘTRO;RYNEK;RODZAJ_BUDYNKU;MATERIAŁ;OKNA;OGRZEWANIE;ROK_BUDOWY;STAN_WYKOŃCZENIA;CZYNSZ;FORMA_WŁASNOŚCI;MEDIA;ZABEZPIECZENIA;WYPOSAŻENIE;INFO_DODATKOWE;DZIELNICA;DOSTEPNE_OD 
https://www.otodom.pl/oferta/villa-venecja-komfort-w-centrum-miasta-ID3j62a.html#3d61cb9fbd;Poznań, Centrum,  Wenecjańska;VILLA VENECJA - KOMFORT W CENTRUM MIASTA;;;;277761;;;;;;;;;;;;;;['teren zamknięty', 'winda', 'garaż', 'ogródek', 'ochrona', 'tarasy'];;
https://www.otodom.pl/oferta/okazja-ogrody-2-pokoje-6-pietro-ID3vGzJ.html#3d61cb9fbd;Poznań, Jeżyce,  Michała Kajki;Okazja, Ogrody, 2 pokoje, 6 piętro;249000.0;7174.0;34.71;2;6;pierwotny;apartamentowiec;pustak;plastikowe;miejskie;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda'];Jeżyce;
https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-poznan-grunwald-ID3wqjy.html#3d61cb9fbd;Poznań, Grunwald,  Smardzewska;Mieszkanie 2-pokojowe - Poznań - Grunwald;331500.0;6500.0;51.0;2;;wtórny;blok;cegła;plastikowe;miejskie;2009 ;do zamieszkania;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['domofon / wideofon', 'monitoring / ochrona', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka'];['garaż/miejsce parkingowe', 'winda'];Grunwald;15 Kwietnia 2018
https://www.otodom.pl/oferta/bezposrednio-po-remoncie-grunwald-38m2-2-pokoj-ID3wIgY.html#3d61cb9fbd;Poznań, Grunwald,  Marcelińska 66;Bezpośrednio, Po remoncie, Grunwald, 38m2, 2 pokoj;288000.0;7579.0;38.0;2;;wtórny;blok;cegła;plastikowe;miejskie;1968 ;do zamieszkania;280.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon'];['lodówka', 'piekarnik', 'kuchenka'];['piwnica', 'oddzielna kuchnia'];Grunwald;1 Stycznia 2018
https://www.otodom.pl/oferta/mieszkanie-w-centrum-2-pokoje-polecam-ID3rRkg.html#3d61cb9fbd;Poznań, Stare Miasto,  23 Lutego;Mieszkanie w Centrum 2 pokoje-POLECAM!!!;269000.0;7843.0;34.3;2;1;wtórny;kamienica;cegła;plastikowe;miejskie;;do zamieszkania;;pełna własność;;['monitoring / ochrona'];['meble'];;Stare Miasto;
https://www.otodom.pl/oferta/nowe-mieszkanie-3-pok-winogrady-blisko-centrum-ID3rR28.html#3d61cb9fbd;Poznań, Winogrady;Nowe mieszkanie 3 pok, Winogrady Blisko Centrum;320311.0;5900.0;54.29;3;2;wtórny;apartamentowiec;;plastikowe;miejskie;2017 ;;434.0;pełna własność;['telewizja kablowa', 'internet'];;;['balkon', 'garaż/miejsce parkingowe', 'winda'];Winogrady;
https://www.otodom.pl/oferta/solacz-sprzedaz-dwa-mieszkania-2-pokojowe-ID3rPVo.html#3d61cb9fbd;Poznań, Sołacz, Sokoła7;Sołacz sprzedaż dwa mieszkania 2-pokojowe;240000.0;5804.0;41.35;2;;wtórny;kamienica;;plastikowe;gazowe;;do wykończenia;;pełna własność;;;;;Sołacz;2 Stycznia 2018
https://www.otodom.pl/oferta/mieszkanie-poznan-winogrady-ID3rPUE.html#3d61cb9fbd;Poznań, Winogrady, Naramowicka;Mieszkanie - Poznań Winogrady;295000.0;8194.0;36.0;2;;wtórny;;;;;;;;;;;;['balkon'];Winogrady;
https://www.otodom.pl/oferta/sloneczne-mieszkanie-na-winogradach-ID3rOII.html#3d61cb9fbd;Poznań, Winogrady;Słoneczne Mieszkanie Na Winogradach;330000.0;6735.0;49.0;2;;wtórny;blok;;plastikowe;;;;;;;;;['balkon', 'piwnica'];Winogrady;
https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-w-spokojnej-okolicy-ID3rOIo.html#3d61cb9fbd;Poznań, Grunwald;Dwupoziomowe Mieszkanie W Spokojnej Okolicy;233000.0;5974.0;39.0;2;3;wtórny;;cegła;plastikowe;miejskie;;;330.0;;;;;['balkon', 'piwnica', 'garaż/miejsce parkingowe'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-60-40-m-poznan-ID3rKl2.html#3d61cb9fbd;Poznań, Antoninek, Leszka;Mieszkanie, 60,40 m², Poznań;330000.0;5464.0;60.4;3;;wtórny;blok;cegła;plastikowe;;1999 ;;;spółdzielcze własnościowe;;;;['taras'];Antoninek;
https://www.otodom.pl/oferta/nowosc-jeleniogorska-mieszkanie-2-pokoje-sprzedaz-ID3rJSM.html#3d61cb9fbd;Poznań, Grunwald, Jeleniogórska;Nowość!!Jeleniogórska mieszkanie 2 pokoje sprzedaż;435000.0;8700.0;50.0;2;3;wtórny;;;;;2011 ;;370.0;;;;;;Grunwald;
https://www.otodom.pl/oferta/atrakcyjne-3-pok-mieszkanie-z-ogrodkiem-54-26m2-ID3rJJu.html#3d61cb9fbd;Poznań, Grunwald;Atrakcyjne 3 pok., mieszkanie z ogródkiem 54,26m2;333699.0;6150.0;54.26;3;;pierwotny;blok;silikat;drewniane;miejskie;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'rolety antywłamaniowe'];;['garaż/miejsce parkingowe', 'ogródek', 'pom. użytkowe'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-z-ogrodkiem-51-6m2-ID3rGK0.html#3d61cb9fbd;Poznań, Strzeszyn;Mieszkanie z ogródkiem 51,6m2;332691.0;6450.0;51.58;3;;pierwotny;apartamentowiec;;;miejskie;;do wykończenia;;;;;;['pom. użytkowe'];Strzeszyn;
https://www.otodom.pl/oferta/mieszkanie-52m2-z-ogrodkiem-promocja-ID3rGIE.html#3d61cb9fbd;Poznań, Strzeszyn;Mieszkanie 52m2 z ogródkiem - promocja!;320416.0;6200.0;51.68;3;;pierwotny;apartamentowiec;;;miejskie;;do wykończenia;;;;;;['pom. użytkowe'];Strzeszyn;
https://www.otodom.pl/oferta/mieszkanie-74-40-m-poznan-ID3rGqY.html#3d61cb9fbd;Poznań, Jaśkowiaka;Mieszkanie, 74,40 m², Poznań;345000.0;4637.0;74.4;3;;pierwotny;;pustak;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;;;;['dwupoziomowe'];;
https://www.otodom.pl/oferta/mieszkanie-68-70-m-poznan-ID3rEQI.html#3d61cb9fbd;Poznań, Wilda, Saperska;Mieszkanie, 68,70 m², Poznań;460000.0;6696.0;68.7;3;4;wtórny;blok;pustak;;miejskie;2007 ;do zamieszkania;;;;['teren zamknięty'];;['balkon', 'piwnica', 'winda', 'oddzielna kuchnia'];Wilda;
https://www.otodom.pl/oferta/mieszkanie-58-m-poznan-ID3rE9y.html#3d61cb9fbd;Poznań, Ogrody, Św Wawrzyńcna;Mieszkanie, 58 m², Poznań;397000.0;6845.0;58.0;2;2;wtórny;;;;;2004 ;;;pełna własność;;;;;Ogrody;
https://www.otodom.pl/oferta/mieszkanie-50-m-poznan-ID3rE9G.html#3d61cb9fbd;Poznań, Junikowo, Grunwaldzka;Mieszkanie, 50 m², Poznań;309000.0;6180.0;50.0;2;1;wtórny;blok;;;;;;;spółdzielcze wł. z KW;;;;;Grunwald;
https://www.otodom.pl/oferta/sprzedam-parter-domu-w-srodku-ogrodow-ID3hg3G.html#3d61cb9fbd;Poznań, Ogrody;Sprzedam parter domu w środku Ogrodów;660000.0;4864.0;135.7;4;;wtórny;dom wolnostojący;cegła;drewniane;gazowe;1950 ;do remontu;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia'];Ogrody;
https://www.otodom.pl/oferta/mieszkanie-49-m-poznan-ID3rD7C.html#3d61cb9fbd;Poznań, Rataje, Rataje, Unii Lubelskiej;Mieszkanie, 49 m², Poznań;240000.0;4898.0;49.0;2;;wtórny;;;;;1999 ;;;;;;;['balkon', 'piwnica', 'winda', 'taras'];Rataje;
https://www.otodom.pl/oferta/mieszkanie-68-m-poznan-ID3rD0E.html#3d61cb9fbd;Poznań, Junikowo, Newtona;Mieszkanie, 68 m², Poznań;360000.0;5294.0;68.0;4;3;wtórny;blok;;;;;;;spółdzielcze własnościowe;;;;;Junikowo;
https://www.otodom.pl/oferta/mieszkanie-86-m-poznan-ID3rCJy.html#3d61cb9fbd;Poznań, Centrum, Wielka;Mieszkanie, 86 m², Poznań;520000.0;6047.0;86.0;4;4;wtórny;kamienica;;;gazowe;;;;pełna własność;;['domofon / wideofon'];;;;
https://www.otodom.pl/oferta/mieszkanie-38-m-poznan-ID3o38o.html#3d61cb9fbd;Poznań, Jeżyce, Michała Kajki;Mieszkanie, 38 m², Poznań;253193.0;6663.0;38.0;2;6;wtórny;;;;;2018 ;;;;;;;['balkon', 'winda', 'taras'];Jeżyce;
https://www.otodom.pl/oferta/nowe-mieszkania-poznan-winogrady-3-pokoje-51-6-m-ID2VLOD.html#3d61cb9fbd;Poznań, Winogrady;Nowe Mieszkania Poznań, Winogrady 3 pokoje, 51,6 M;310000.0;6008.0;51.6;3;1;pierwotny;;cegła;plastikowe;;2018 ;do wykończenia;400.0;pełna własność;;;;['balkon', 'garaż/miejsce parkingowe', 'winda'];Winogrady;
https://www.otodom.pl/oferta/mieszkanie-56m2-nad-warta-z-ochrona-i-parkingiem-ID3rB16.html#3d61cb9fbd;Poznań, Stare Miasto, Szyperska;Mieszkanie 56m2, nad Wartą, z ochroną i parkingiem;399000.0;7156.0;55.76;2;2;wtórny;blok;silikat;;miejskie;2004 ;do zamieszkania;;;['telewizja kablowa', 'internet'];['teren zamknięty', 'monitoring / ochrona'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Stare Miasto;
https://www.otodom.pl/oferta/luksusowy-apartament-przy-wejsciu-do-p-cytadela-ID3rAuU.html#3d61cb9fbd;Poznań;Luksusowy apartament przy wejściu do p. Cytadela!;1500000.0;18750.0;80.0;2;2;wtórny;apartamentowiec;;;;2013 ;;450.0;pełna własność;;;;['garaż/miejsce parkingowe'];;
https://www.otodom.pl/oferta/okazja-mdm-2018-4-niezalezne-pokoje-ID3ryN6.html#3d61cb9fbd;Poznań, Naramowice;Okazja Mdm 2018! 4 niezależne pokoje;345000.0;5391.0;64.0;4;3;wtórny;;;;;1980 ;;;;;;;;Naramowice;
https://www.otodom.pl/oferta/mieszkanie-poznan-smochowice-ID3xLFN.html#ce341bc34b;Poznań, Smochowice, Sianowska 36   C;Mieszkanie - Poznań Smochowice;620000.0;4564.0;135.84;4;1;pierwotny;apartamentowiec;;;gazowe;2018 ;do wykończenia;;pełna własność;;['domofon / wideofon', 'rolety antywłamaniowe'];;['piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'taras'];Smochowice;
https://www.otodom.pl/oferta/piekne-funkcjonalne-mieszkanie-wszedzie-blisko-ID3nB5y.html#ce341bc34b;Poznań;Piękne, funkcjonalne mieszkanie -wszędzie blisko !;362000.0;5028.0;72.0;4;1;wtórny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'rolety antywłamaniowe'];;['garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras', 'dwupoziomowe'];;
https://www.otodom.pl/oferta/gotowy-do-wykonczenia-dom-poznan-plewiska-ID3vRZd.html#ce341bc34b;Poznań,  Grunwaldzka  / Fabianowska;Gotowy do wykończenia Dom Poznań Plewiska;464000.0;3772.0;123.0;6;;pierwotny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['system alarmowy', 'drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'taras', 'dwupoziomowe'];Grunwald;1 Stycznia 2018
https://www.otodom.pl/oferta/villa-venecja-komfort-w-centrum-miasta-ID3j62a.html#ce341bc34b;Poznań, Centrum,  Wenecjańska;VILLA VENECJA - KOMFORT W CENTRUM MIASTA;;;;277761;;;;;;;;;;;;;;['teren zamknięty', 'winda', 'garaż', 'ogródek', 'ochrona', 'tarasy'];;
https://www.otodom.pl/oferta/4-pokoje-z-duzym-tarasem-na-marcelinie-ID3ynsL.html#ce341bc34b;Poznań, Grunwald, Świerzawska;4 pokoje z dużym tarasem na Marcelinie;425000.0;6589.0;64.5;4;3;wtórny;apartamentowiec;;plastikowe;miejskie;2015 ;do zamieszkania;500.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe'];Grunwald;
https://www.otodom.pl/oferta/urocze-mieszkanie-na-poddaszu-93-m2-ID3yh63.html#ce341bc34b;Poznań, Łazarz,  Andrzeja i Władysława Niegolewskich;Urocze mieszkanie na poddaszu - 93 m2;359000.0;3842.0;93.45;4;5;wtórny;kamienica;cegła;drewniane;elektryczne;;do zamieszkania;412.0;pełna własność;['telewizja kablowa', 'internet'];['domofon / wideofon'];;['balkon', 'oddzielna kuchnia', 'dwupoziomowe'];Łazarz;
https://www.otodom.pl/oferta/mieszkanie-51m2-ul-malachowskieg-240-tys-ID3v1YM.html#ce341bc34b;Poznań,  Stanisława Małachowskiego;Mieszkanie 51m2- ul.Małachowskieg 240 tys.;240000.0;4388.0;54.7;2;2;wtórny;blok;;plastikowe;gazowe;;do remontu;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;['meble'];['piwnica', 'oddzielna kuchnia'];;
https://www.otodom.pl/oferta/okazja-mdm-2018-4-niezalezne-pokoje-ID3ryN2.html#ce341bc34b;Poznań;Okazja Mdm 2018! 4 niezależne pokoje;345000.0;5391.0;64.0;4;3;wtórny;;;;;1980 ;;;;;;;;;
https://www.otodom.pl/oferta/mieszkanie-38-m-poznan-ID3ryxG.html#ce341bc34b;Poznań, Strzeszyn, Biskupińska;Mieszkanie, 38 m², Poznań;279000.0;7342.0;38.0;2;1;wtórny;;;;;;;;pełna własność;;;;;Strzeszyn;
https://www.otodom.pl/oferta/okazja-mdm-2018-4-niezalezne-pokoje-ID3rxQv.html#ce341bc34b;Poznań, Tyrwacka;Okazja Mdm 2018! 4 niezależne pokoje;345000.0;5391.0;64.0;4;3;wtórny;;;;;1980 ;;;;;;;;;
https://www.otodom.pl/oferta/kawalerka-winogrady-centrum-okazja-ID3rxHi.html#ce341bc34b;Poznań, Winogrady, Owsiana;Kawalerka, Winogrady, Centrum, Okazja;165000.0;5500.0;30.0;1;3;wtórny;blok;cegła;plastikowe;miejskie;1960 ;do zamieszkania;300.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;['piwnica', 'oddzielna kuchnia'];Winogrady;
https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-grunwald-junacka-ID3rvda.html#ce341bc34b;Poznań, Grunwald, Junacka;2-pokojowe mieszkanie, Grunwald, Junacka!;289000.0;6422.0;45.0;2;2;wtórny;blok;;;miejskie;1970 ;;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['domofon / wideofon'];;['piwnica'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-39-m-poznan-ID3rwm8.html#ce341bc34b;Poznań, Ogrody, Piątkowska;Mieszkanie, 39 m², Poznań;326000.0;8359.0;39.0;2;1;wtórny;;;;;2009 ;;;pełna własność;;;;;Ogrody;
https://www.otodom.pl/oferta/mieszkanie-37-m-poznan-ID3rwlO.html#ce341bc34b;Poznań, Łazarz, Potockiej;Mieszkanie, 37 m², Poznań;205000.0;5541.0;37.0;1;3;wtórny;blok;;;;;;;pełna własność;;;;;Łazarz;
https://www.otodom.pl/oferta/mieszkanie-49-70-m-poznan-ID3rwg4.html#ce341bc34b;Poznań, Rataje, Oświecenia;Mieszkanie, 49,70 m², Poznań;269000.0;5412.0;49.7;2;6;wtórny;blok;;;;;;;spółdzielcze wł. z KW;;;;['piwnica'];Rataje;
https://www.otodom.pl/oferta/mieszkanie-39-m-poznan-ID3ruuv.html#ce341bc34b;Poznań, Grunwald;Mieszkanie, 39 m², Poznań;280024.0;7180.0;39.0;2;;wtórny;kamienica;;drewniane;;;;;;;;;;Grunwald;
https://www.otodom.pl/oferta/piekne-3-pokojowe-mieszkanie-na-os-batorego-ID3rueo.html#ce341bc34b;Poznań, Piątkowo;Piękne, 3 pokojowe mieszkanie na os. Batorego;327900.0;5465.0;60.0;3;3;wtórny;blok;;plastikowe;;;;590.0;;;;;['balkon', 'piwnica'];Piątkowo;
https://www.otodom.pl/oferta/sprzedam-developerskie-3-pokoje-szczepankowo-ID3rte8.html#ce341bc34b;Poznań, Szczepankowo, rejon Bobrownickiej;Sprzedam developerskie 3 pokoje Szczepankowo;382950.0;4505.0;85.0;3;;pierwotny;;cegła;plastikowe;gazowe;2017 ;do wykończenia;;pełna własność;['internet'];['rolety antywłamaniowe'];;['balkon', 'ogródek'];Szczepankowo;30 Listopada 2017
https://www.otodom.pl/oferta/mieszkanie-54-26-m-poznan-ID3rrUc.html#ce341bc34b;Poznań, Minikowo, Żorska;Mieszkanie, 54,26 m², Poznań;301800.0;5562.0;54.26;2;1;wtórny;blok;;plastikowe;;2017 ;;300.0;;['telewizja kablowa', 'internet'];['teren zamknięty'];;['balkon', 'winda'];Minikowo;
https://www.otodom.pl/oferta/uklad-pomieszczen-niezalezny-b-dobra-lokalizcja-ID3rrRy.html#ce341bc34b;Poznań, Jeżyce, Dąbrowskiego 29;Układ pomieszczeń niezależny!B. dobra lokalizcja!;399000.0;7590.0;52.57;3;1;wtórny;blok;cegła;plastikowe;;2012 ;;;;;;;;Jeżyce;
https://www.otodom.pl/oferta/mieszkanie-4-pokoje-blisko-warty-blisko-centrum-ID3rrMs.html#ce341bc34b;Poznań, Winogrady;Mieszkanie 4 pokoje blisko Warty blisko Centrum;356160.0;6000.0;59.36;4;5;wtórny;apartamentowiec;;plastikowe;miejskie;2017 ;;474.0;pełna własność;['telewizja kablowa'];;;['balkon', 'garaż/miejsce parkingowe', 'winda'];Winogrady;
https://www.otodom.pl/oferta/kawalerka-z-super-lokalizacja-ID3rr4I.html#ce341bc34b;Poznań, Centrum, Garbary;Kawalerka z super lokalizacją!;159000.0;5638.0;28.2;1;;wtórny;kamienica;cegła;plastikowe;;;;;;;;;;;
https://www.otodom.pl/oferta/kawalerka-idealna-pod-inwestycje-na-wynajem-ID3rpTV.html#ce341bc34b;Poznań, Jeżyce, Szczepanowskiego;Kawalerka idealna pod inwestycję na wynajem;190000.0;6485.0;29.3;1;5;wtórny;;;;miejskie;2003 ;;;;;;;['winda'];Jeżyce;
https://www.otodom.pl/oferta/mieszkanie-przy-ul-jasielskiej-11-ID3roVs.html#ce341bc34b;Poznań, Jasielska 11;Mieszkanie przy ul. Jasielskiej 11;368568.0;5390.0;68.38;3;3;pierwotny;blok;;plastikowe;miejskie;2017 ;do wykończenia;;;;;;['balkon', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];;
https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-m-0-03-ID3rozu.html#ce341bc34b;Poznań, Jasielska 11;2 pokojowe mieszkanie M 0.03;268098.0;5390.0;49.74;2;;pierwotny;blok;silikat;plastikowe;miejskie;2017 ;do wykończenia;;pełna własność;;;;['balkon', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];;
https://www.otodom.pl/oferta/mieszkanie-57-50-m-poznan-ID3rnIs.html#ce341bc34b;Poznań, Grunwald, Sieradzka;Mieszkanie, 57,50 m², Poznań;330000.0;5739.0;57.5;2;;wtórny;;;plastikowe;;1998 ;;400.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;['balkon', 'piwnica'];Grunwald;
https://www.otodom.pl/oferta/nowoczesne-mieszkanie-2-pokojowe-wysoki-standard-ID3rm9K.html#ce341bc34b;Poznań, Naramowice,  Karpia;Nowoczesne mieszkanie 2 pokojowe - wysoki standard;369000.0;6298.0;58.59;2;2;wtórny;blok;cegła;plastikowe;miejskie;2008 ;do zamieszkania;490.0;pełna własność;['telewizja kablowa', 'internet'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka'];['klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe'];Naramowice;
https://www.otodom.pl/oferta/mieszkanie-3-pokoje-naramowice-ID3rlas.html#ce341bc34b;Poznań, Naramowice, Naramowicka;Mieszkanie 3 pokoje Naramowice;369000.0;5426.0;68.0;3;;wtórny;blok;cegła;plastikowe;miejskie;2000 ;;700.0;;['telewizja kablowa'];;;['garaż/miejsce parkingowe'];Naramowice;
https://www.otodom.pl/oferta/mieszkanie-49-m-poznan-ID3o38E.html#ce341bc34b;Poznań, Jeżyce, Michała Kajki;Mieszkanie, 49 m², Poznań;325248.0;6638.0;49.0;3;1;wtórny;;;;;2018 ;;;;;;;['balkon', 'winda', 'taras'];Jeżyce;
https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-w-spokojnej-okolicy-ataner-ID3rkcc.html#ce341bc34b;Poznań, Rataje;2 pokojowe mieszkanie w spokojnej okolicy - Ataner;410000.0;7692.0;53.3;2;5;wtórny;blok;silikat;;;;;440.0;;;;;['balkon', 'winda'];Rataje;
https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-blisko-malty-ID3rjg4.html#ce341bc34b;Poznań, Komandoria;Mieszkanie 3 pokojowe blisko Malty;330000.0;6735.0;49.0;3;4;wtórny;blok;wielka płyta;drewniane;miejskie;1995 ;do zamieszkania;;pełna własność;;;;['garaż/miejsce parkingowe', 'oddzielna kuchnia'];Komandoria;
https://www.otodom.pl/oferta/mieszkanie-poznan-smochowice-ID3xLFN.html#bff176ef30;Poznań, Smochowice, Sianowska 36   C;Mieszkanie - Poznań Smochowice;620000.0;4564.0;135.84;4;1;pierwotny;apartamentowiec;;;gazowe;2018 ;do wykończenia;;pełna własność;;['domofon / wideofon', 'rolety antywłamaniowe'];;['piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'taras'];Smochowice;
https://www.otodom.pl/oferta/piekne-funkcjonalne-mieszkanie-wszedzie-blisko-ID3nB5y.html#bff176ef30;Poznań;Piękne, funkcjonalne mieszkanie -wszędzie blisko !;362000.0;5028.0;72.0;4;1;wtórny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'rolety antywłamaniowe'];;['garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras', 'dwupoziomowe'];;
https://www.otodom.pl/oferta/gotowy-do-wykonczenia-dom-poznan-plewiska-ID3vRZd.html#bff176ef30;Poznań,  Grunwaldzka  / Fabianowska;Gotowy do wykończenia Dom Poznań Plewiska;464000.0;3772.0;123.0;6;;pierwotny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['system alarmowy', 'drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'taras', 'dwupoziomowe'];Grunwald;1 Stycznia 2018
https://www.otodom.pl/oferta/villa-venecja-komfort-w-centrum-miasta-ID3j62a.html#bff176ef30;Poznań, Centrum,  Wenecjańska;VILLA VENECJA - KOMFORT W CENTRUM MIASTA;;;;277761;;;;;;;;;;;;;;['teren zamknięty', 'winda', 'garaż', 'ogródek', 'ochrona', 'tarasy'];;
https://www.otodom.pl/oferta/apartamenty-na-grunwaldzie-willa-miejska-poznan-ID3ytR5.html#bff176ef30;Poznań, Grunwald, Racławicka;Apartamenty na Grunwaldzie Willa Miejska Poznań;1061108.0;7497.0;141.54;6;1;pierwotny;apartamentowiec;cegła;plastikowe;gazowe;2017 ;do wykończenia;;pełna własność;;['teren zamknięty', 'domofon / wideofon'];;['balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe'];Grunwald;
https://www.otodom.pl/oferta/3-pokoje-54m2-wysoki-standard-ID3xpOw.html#bff176ef30;Poznań, Jeżyce, Biskupińska ,Strzeszyn;3 Pokoje 54m2 Wysoki standard;329000.0;6093.0;54.0;3;4;wtórny;blok;cegła;plastikowe;miejskie;;do zamieszkania;;pełna własność;;['domofon / wideofon'];['meble', 'piekarnik', 'kuchenka'];['balkon', 'piwnica'];Jeżyce;
https://www.otodom.pl/oferta/apartament-centrum-warta-umeblowane-garaz-okazja-ID3tTcg.html#bff176ef30;Poznań;Apartament Centrum Warta Umeblowane Garaż Okazja;480000.0;9412.0;51.0;2;2;wtórny;apartamentowiec;pustak;drewniane;miejskie;2009 ;do zamieszkania;480.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['system alarmowy', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka'];['klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras'];;5 Grudnia 2017
https://www.otodom.pl/oferta/eleganckie-mieszkanie-dla-pary-podolany-ID3rhWu.html#bff176ef30;Poznań, Podolany, Mateckiego;Eleganckie mieszkanie dla pary Podolany;316000.0;7264.0;43.5;2;1;wtórny;;cegła;;miejskie;2009 ;;280.0;;['telewizja kablowa'];;;['winda', 'taras'];Podolany;
https://www.otodom.pl/oferta/mieszkanie-w-rewitalizowanej-kaminiczce-ID3rgUo.html#bff176ef30;Poznań, Łazarz, Orzeszkowej;Mieszkanie w rewitalizowanej kaminiczce;402000.0;8886.0;45.24;2;2;wtórny;kamienica;;;;2016 ;;;;;;;;Łazarz;
https://www.otodom.pl/oferta/2-pokoje-balkon-miejsce-w-hali-garazowej-ID3rgv0.html#bff176ef30;Poznań, Grunwald, Sieradzka;2 pokoje, balkon, miejsce w hali garażowej!;350000.0;5872.0;59.6;2;;wtórny;blok;cegła;plastikowe;miejskie;1998 ;;350.0;pełna własność;;;['lodówka', 'meble', 'piekarnik', 'kuchenka'];['balkon', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'pom. użytkowe'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-w-kamienicy-centrum-poznania-ID3rgss.html#bff176ef30;Poznań, Wilda, Antoniego Kosińskiego;Mieszkanie w Kamienicy, Centrum Poznania;349000.0;4363.0;80.0;4;;wtórny;kamienica;cegła;;miejskie;1920 ;do remontu;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;;Wilda;
https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-o-pow-49-74-m2-ID3rggA.html#bff176ef30;Poznań, Jeżyce,  Jasielska;Atrakcyjne mieszkanie o pow.49,74 m2;278047.0;5590.0;49.74;2;1;pierwotny;blok;;plastikowe;;;do wykończenia;;;['telewizja kablowa', 'internet'];['domofon / wideofon'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];Jeżyce;
